จังหวัด,อำเภอ,ตำบล,อาการ,จำนวนปฏิบัติการ,latitude,longitude,ถนน,หมายเลขทางหลวง,กม.
เพชรบุรี,เมืองเพชรบุรี,คลองกระแชง,บาดเจ็บ,3,13.111507,99.94405,,,
เพชรบุรี,เมืองเพชรบุรี,ช่องสะแก,บาดเจ็บ,2,13.109267,99.99215,,,
เพชรบุรี,เมืองเพชรบุรี,ต้นมะพร้าว,บาดเจ็บ,2,13.14916,99.86034,,,
เพชรบุรี,เมืองเพชรบุรี,ต้นมะม่วง,บาดเจ็บ,4,13.077534,99.95718,,,
เพชรบุรี,เมืองเพชรบุรี,ท่าราบ,บาดเจ็บ,2,13.099134,99.94894,,,
เพชรบุรี,เมืองเพชรบุรี,ธงชัย,บาดเจ็บ,1,13.152347,99.9174,,,
เพชรบุรี,เมืองเพชรบุรี,บางจาก,บาดเจ็บ,1,13.158922,99.890434,,,
เพชรบุรี,เมืองเพชรบุรี,บ้านกุ่ม,บาดเจ็บ,4,13.151871,99.939445,,,
เพชรบุรี,เมืองเพชรบุรี,บ้านหม้อ,บาดเจ็บ,3,13.089017,99.93396,,,
เพชรบุรี,เมืองเพชรบุรี,สำมะโรง,บาดเจ็บ,1,13.074513,100.0019,,,
เพชรบุรี,เมืองเพชรบุรี,หนองขนาน,บาดเจ็บ,1,12.991932,100.00821,,,
เพชรบุรี,เมืองเพชรบุรี,หนองโสน,บาดเจ็บ,2,13.129641,99.96808,,,
เพชรบุรี,เมืองเพชรบุรี,หัวสะพาน,บาดเจ็บ,4,13.120844,99.86545,,,
เพชรบุรี,เมืองเพชรบุรี,หาดเจ้าสำราญ,บาดเจ็บ,1,13.001966,100.04468,,,
เพชรบุรี,เมืองเพชรบุรี,เวียงคอย,บาดเจ็บ,2,13.120972,99.90079,,,
เพชรบุรี,เมืองเพชรบุรี,โพพระ,บาดเจ็บ,1,13.087575,100.03205,,,
เพชรบุรี,เมืองเพชรบุรี,โพไร่หวาน,บาดเจ็บ,3,13.054801,99.975136,,,
เพชรบุรี,เมืองเพชรบุรี,ไร่ส้ม,บาดเจ็บ,2,13.106031,99.91592,,,
เพชรบุรี,เมืองเพชรบุรี,ไร่ส้ม,เสียชีวิต,1,13.106031,99.91592,,,
เพชรบุรี,แก่งกระจาน,วังจันทร์,บาดเจ็บ,1,12.933374,99.745316,ทางหลวงแผ่นดินหมายเลข 3499,3499,13+720
เพชรบุรี,แก่งกระจาน,สองพี่น้อง,บาดเจ็บ,2,12.866924,99.63398,,,
เพชรบูรณ์,ชนแดน,ชนแดน,บาดเจ็บ,2,16.155697,100.880165,,,
เพชรบูรณ์,ชนแดน,ดงขุย,บาดเจ็บ,2,16.122345,100.69455,,,
เพชรบูรณ์,ชนแดน,ตะกุดไร,บาดเจ็บ,4,16.188545,100.722916,,,
เพชรบูรณ์,ชนแดน,ท่าข้าม,บาดเจ็บ,1,16.195698,100.775566,,,
เพชรบูรณ์,ชนแดน,พุทธบาท,บาดเจ็บ,3,16.24205,100.88906,,,
เพชรบูรณ์,ชนแดน,ศาลาลาย,บาดเจ็บ,3,16.107811,100.82618,,,
เพชรบูรณ์,น้ำหนาว,น้ำหนาว,บาดเจ็บ,3,16.763296,101.61621,,,
เพชรบูรณ์,น้ำหนาว,หลักด่าน,บาดเจ็บ,1,16.934883,101.481674,,,
เพชรบูรณ์,น้ำหนาว,โคกมน,บาดเจ็บ,2,16.710573,101.69223,,,
เพชรบูรณ์,บึงสามพัน,กันจุ,บาดเจ็บ,3,15.82363,101.1175,,,
เพชรบูรณ์,บึงสามพัน,กันจุ,บาดเจ็บ,1,16.24815,101.039444,,,
เพชรบูรณ์,บึงสามพัน,ซับสมอทอด,บาดเจ็บ,3,15.801943,100.98208,,,
เพชรบูรณ์,บึงสามพัน,ซับไม้แดง,บาดเจ็บ,1,15.795589,100.91348,,,
เพชรบูรณ์,บึงสามพัน,บึงสามพัน,บาดเจ็บ,1,15.793036,101.02823,,,
เพชรบูรณ์,บึงสามพัน,พญาวัง,บาดเจ็บ,1,15.879044,100.860916,,,
เพชรบูรณ์,บึงสามพัน,วังพิกุล,บาดเจ็บ,1,15.753173,100.86144,,,
เพชรบูรณ์,บึงสามพัน,ศรีมงคล,บาดเจ็บ,1,15.811048,100.83656,,,
เพชรบูรณ์,วังโป่ง,ซับเปิบ,บาดเจ็บ,2,16.373314,100.92059,,,
เพชรบูรณ์,วังโป่ง,วังโป่ง,บาดเจ็บ,3,16.354101,100.815704,,,
เพชรบูรณ์,วิเชียรบุรี,ซับน้อย,บาดเจ็บ,3,15.674677,100.88882,,,
เพชรบูรณ์,วิเชียรบุรี,ท่าโรง,บาดเจ็บ,6,15.664969,101.13655,ทางหลวงชนบทหมายเลข พช.4007,,
เพชรบูรณ์,วิเชียรบุรี,บึงกระจับ,บาดเจ็บ,1,15.745061,101.091736,,,
เพชรบูรณ์,วิเชียรบุรี,บ่อรัง,บาดเจ็บ,2,15.601788,101.23982,,,
เพชรบูรณ์,วิเชียรบุรี,พุขาม,บาดเจ็บ,1,15.525666,101.04176,,,
เพชรบูรณ์,วิเชียรบุรี,พุเตย,บาดเจ็บ,2,15.592922,101.013,,,
เพชรบูรณ์,วิเชียรบุรี,ยางสาว,บาดเจ็บ,1,15.795816,101.28864,,,
เพชรบูรณ์,วิเชียรบุรี,สระประดู่,บาดเจ็บ,3,15.62168,101.06244,,,
เพชรบูรณ์,วิเชียรบุรี,สามแยก,บาดเจ็บ,3,15.712974,101.022545,,,
เพชรบูรณ์,วิเชียรบุรี,โคกปรง,บาดเจ็บ,1,15.782982,101.17063,,,
เพชรบูรณ์,ศรีเทพ,คลองกระจัง,บาดเจ็บ,3,15.377308,101.10534,,,
เพชรบูรณ์,ศรีเทพ,นาสนุ่น,บาดเจ็บ,2,15.530467,101.187386,,,
เพชรบูรณ์,ศรีเทพ,ประดู่งาม,บาดเจ็บ,2,15.441829,100.96872,,,
เพชรบูรณ์,ศรีเทพ,ศรีเทพ,บาดเจ็บ,1,15.453089,101.17888,,,
เพชรบูรณ์,ศรีเทพ,โคกสะอาด,บาดเจ็บ,2,15.476482,101.00848,,,
เพชรบูรณ์,หนองไผ่,กองทูล,บาดเจ็บ,3,15.954818,101.112785,,,
เพชรบูรณ์,หนองไผ่,ท่าแดง,บาดเจ็บ,1,15.959189,101.17906,,,
เพชรบูรณ์,หนองไผ่,นาเฉลียง,บาดเจ็บ,1,16.064186,101.09419,,,
เพชรบูรณ์,หนองไผ่,บัววัฒนา,บาดเจ็บ,3,15.951105,100.97451,,,
เพชรบูรณ์,หนองไผ่,บ่อไทย,บาดเจ็บ,1,16.102526,101.24895,,,
เพชรบูรณ์,หนองไผ่,วังท่าดี,บาดเจ็บ,2,15.994926,101.221535,,,
เพชรบูรณ์,หนองไผ่,วังโบสถ์,บาดเจ็บ,1,16.068277,101.14675,,,
เพชรบูรณ์,หนองไผ่,หนองไผ่,บาดเจ็บ,3,15.989635,101.03537,,,
เพชรบูรณ์,หนองไผ่,เพชรละคร,บาดเจ็บ,2,15.906154,101.16613,,,
เพชรบูรณ์,หล่มสัก,ช้างตะลูด,บาดเจ็บ,1,16.589657,101.29905,,,
เพชรบูรณ์,หล่มสัก,ตาลเดี่ยว,บาดเจ็บ,2,16.76615,101.254196,,,
เพชรบูรณ์,หล่มสัก,ท่าอิบุญ,บาดเจ็บ,3,16.886707,101.3405,,,
เพชรบูรณ์,หล่มสัก,น้ำก้อ,บาดเจ็บ,2,16.791561,101.1695,,,
เพชรบูรณ์,หล่มสัก,น้ำชุน,บาดเจ็บ,1,16.24815,101.039444,,,
เพชรบูรณ์,หล่มสัก,น้ำชุน,บาดเจ็บ,4,16.757837,101.14967,,,
เพชรบูรณ์,หล่มสัก,บุ่งคล้า,บาดเจ็บ,2,16.61176,101.17979,,,
เพชรบูรณ์,หล่มสัก,บ้านกลาง,บาดเจ็บ,2,16.635973,101.37213,,,
เพชรบูรณ์,หล่มสัก,บ้านติ้ว,บาดเจ็บ,1,16.786068,101.35605,,,
เพชรบูรณ์,หล่มสัก,บ้านหวาย,บาดเจ็บ,3,16.76498,101.28689,,,
เพชรบูรณ์,หล่มสัก,บ้านโสก,บาดเจ็บ,1,16.789501,101.266815,,,
เพชรบูรณ์,หล่มสัก,บ้านไร่,บาดเจ็บ,4,16.63746,101.21906,,,
เพชรบูรณ์,หล่มสัก,ปากช่อง,บาดเจ็บ,2,16.75588,101.445816,,,
เพชรบูรณ์,หล่มสัก,วัดป่า,บาดเจ็บ,2,16.799738,101.23477,,,
เพชรบูรณ์,หล่มสัก,สักหลง,บาดเจ็บ,4,16.839981,101.27871,,,
เพชรบูรณ์,หล่มสัก,หนองไขว่,บาดเจ็บ,5,16.746449,101.2269,,,
เพชรบูรณ์,หล่มสัก,หล่มสัก,บาดเจ็บ,3,16.784218,101.2434,,,
เพชรบูรณ์,หล่มสัก,ห้วยไร่,บาดเจ็บ,3,16.84158,101.37916,,,
เพชรบูรณ์,หล่มเก่า,ตาดกลอย,บาดเจ็บ,1,17.007471,101.39237,,,
เพชรบูรณ์,หล่มเก่า,บ้านเนิน,บาดเจ็บ,2,16.8523,101.12579,,,
เพชรบูรณ์,หล่มเก่า,วังบาล,บาดเจ็บ,4,16.93309,101.1544,,,
เพชรบูรณ์,หล่มเก่า,หล่มเก่า,บาดเจ็บ,3,16.892996,101.23484,ซอยเทศบาล 1,,
เพชรบูรณ์,หล่มเก่า,หินฮาว,บาดเจ็บ,1,16.976498,101.25887,,,
เพชรบูรณ์,เขาค้อ,ทุ่งสมอ,บาดเจ็บ,3,16.717642,101.01169,,,
เพชรบูรณ์,เขาค้อ,สะเดาะพง,บาดเจ็บ,1,16.93309,101.1544,,,
เพชรบูรณ์,เขาค้อ,เขาค้อ,บาดเจ็บ,1,16.24815,101.039444,,,
เพชรบูรณ์,เขาค้อ,เขาค้อ,บาดเจ็บ,1,16.629309,100.99628,ทางหลวงแผ่นดินหมายเลข 2196,,
เพชรบูรณ์,เขาค้อ,เข็กน้อย,บาดเจ็บ,1,16.832031,101.019165,,,
